Sigla Aerea;NumeroAssentos;Origem;Destino;Partida Prevista;Situacao Chegada
AAL;295;KMIA;SBGL;23/01/2025 22:10;
AAL;295;SBGR;KJFK;23/01/2025 23:15;Antecipado
AAL;295;KJFK;SBGR;23/01/2025 20:00;Pontual
AAL;288;SBGR;KMIA;23/01/2025 23:50;
AAL;295;SBGR;KDFW;23/01/2025 23:00;Antecipado
AAL;295;KDFW;SBGR;23/01/2025 20:25;Pontual
AAL;288;SBGL;KMIA;23/01/2025 22:15;Antecipado
AAL;288;KJFK;SBGL;23/01/2025 00:45;Atraso 60-120
AAL;288;SBGL;KJFK;23/01/2025 23:00;Atraso 120-240
AAL;295;KMIA;SBGL;23/01/2025 21:55;
AAL;288;KMIA;SBGR;23/01/2025 00:55;Pontual
AAL;288;SBGR;KMIA;23/01/2025 00:05;Antecipado
AAL;295;SBGL;KMIA;24/01/2025 23:55;Pontual
AAL;295;KMIA;SBGL;24/01/2025 01:10;Atraso > 240
AAL;318;SBGR;KMIA;24/01/2025 00:30;Antecipado
AAL;288;KMIA;SBGR;24/01/2025 23:50;Atraso > 240
AAL;318;KMIA;SBGR;24/01/2025 20:50;Antecipado
AAL;288;SBGR;KMIA;24/01/2025 22:30;Atraso 30-60
AAL;295;SBGL;KDFW;24/01/2025 23:00;Atraso 120-240
AAL;295;KDFW;SBGL;24/01/2025 20:00;Pontual
AAL;295;KMIA;SBGL;24/01/2025 22:10;
AAL;295;SBGR;KJFK;24/01/2025 23:15;Antecipado
AAL;295;KJFK;SBGR;24/01/2025 20:00;Pontual
AAL;288;SBGR;KMIA;24/01/2025 23:50;Antecipado
AAL;295;SBGR;KDFW;24/01/2025 23:00;Pontual
AAL;295;KDFW;SBGR;24/01/2025 20:25;Antecipado
AAL;288;KJFK;SBGL;24/01/2025 00:45;Antecipado
AAL;288;SBGL;KJFK;24/01/2025 23:00;Atraso 120-240
AAL;295;KMIA;SBGL;24/01/2025 21:55;Atraso 30-60
AAL;288;KMIA;SBGR;24/01/2025 00:55;Atraso > 240
AAL;288;SBGR;KMIA;24/01/2025 00:05;Antecipado
AAL;295;SBGL;KMIA;25/01/2025 23:55;Pontual
AAL;295;KMIA;SBGL;25/01/2025 01:10;Pontual
AAL;318;SBGR;KMIA;25/01/2025 00:30;Pontual
AAL;288;KMIA;SBGR;25/01/2025 23:50;Atraso 30-60
AAL;318;KMIA;SBGR;25/01/2025 20:50;Antecipado
AAL;288;SBGR;KMIA;25/01/2025 22:30;Atraso 30-60
AAL;295;SBGL;KDFW;25/01/2025 23:00;Atraso 120-240
AAL;295;KDFW;SBGL;25/01/2025 20:00;Pontual
AAL;295;KMIA;SBGL;25/01/2025 22:10;
AAL;295;SBGR;KJFK;25/01/2025 23:15;Antecipado
AAL;295;KJFK;SBGR;25/01/2025 20:00;Pontual
AAL;288;SBGR;KMIA;25/01/2025 23:50;Atraso > 240
AAL;295;SBGR;KDFW;25/01/2025 23:00;Antecipado
AAL;295;KDFW;SBGR;25/01/2025 20:25;Pontual
AAL;288;SBGL;KMIA;25/01/2025 22:15;Antecipado
AAL;288;KJFK;SBGL;25/01/2025 00:45;Antecipado
AAL;288;SBGL;KJFK;25/01/2025 23:00;Atraso 60-120
AAL;295;KMIA;SBGL;25/01/2025 21:55;
AAL;288;KMIA;SBGR;25/01/2025 00:55;Antecipado
AAL;295;SBGL;KMIA;26/01/2025 23:55;Atraso 30-60
AAL;295;KMIA;SBGL;26/01/2025 01:10;Atraso 30-60
AAL;318;SBGR;KMIA;26/01/2025 00:30;Antecipado
AAL;288;KMIA;SBGR;26/01/2025 23:50;Pontual
AAL;318;KMIA;SBGR;26/01/2025 20:50;Antecipado
AAL;288;SBGR;KMIA;26/01/2025 22:30;Atraso 30-60
AAL;295;SBGL;KDFW;26/01/2025 23:00;Atraso 60-120
AAL;295;KDFW;SBGL;26/01/2025 20:00;Pontual
AAL;295;KMIA;SBGL;26/01/2025 22:10;
AAL;295;SBGR;KJFK;26/01/2025 23:15;Antecipado
AAL;295;KJFK;SBGR;26/01/2025 20:00;Antecipado
AAL;288;SBGR;KMIA;26/01/2025 23:50;Antecipado
AAL;295;SBGR;KDFW;26/01/2025 23:00;Antecipado
AAL;295;KDFW;SBGR;26/01/2025 20:25;Antecipado
AAL;288;KJFK;SBGL;26/01/2025 00:45;Antecipado
AAL;288;SBGL;KJFK;26/01/2025 23:00;Atraso 120-240
AAL;295;KMIA;SBGL;26/01/2025 21:55;Antecipado
AAL;288;KMIA;SBGR;26/01/2025 00:55;Atraso 30-60
AAL;295;SBGL;KMIA;27/01/2025 23:55;Pontual
AAL;295;KMIA;SBGL;27/01/2025 01:10;Antecipado
AAL;318;SBGR;KMIA;27/01/2025 00:30;Antecipado
AAL;288;KMIA;SBGR;27/01/2025 23:50;Atraso 60-120
AAL;318;KMIA;SBGR;27/01/2025 20:50;Pontual
AAL;288;SBGR;KMIA;27/01/2025 22:30;Pontual
AAL;295;SBGL;KDFW;27/01/2025 23:00;Atraso 60-120
AAL;295;KDFW;SBGL;27/01/2025 20:00;Atraso 30-60
AAL;295;KMIA;SBGL;27/01/2025 22:10;
AAL;295;SBGR;KJFK;27/01/2025 23:15;Antecipado
AAL;295;KJFK;SBGR;27/01/2025 20:00;Pontual
AAL;288;SBGR;KMIA;27/01/2025 23:50;Atraso 30-60
AAL;295;SBGR;KDFW;27/01/2025 23:00;Antecipado
AAL;295;KDFW;SBGR;27/01/2025 20:25;Atraso 30-60
AAL;288;SBGL;KMIA;27/01/2025 22:15;Atraso 30-60
AAL;288;KJFK;SBGL;27/01/2025 00:45;Antecipado
AAL;288;SBGL;KJFK;27/01/2025 23:00;Atraso 120-240
AAL;295;KMIA;SBGL;27/01/2025 21:55;
AAL;288;KMIA;SBGR;27/01/2025 00:55;Pontual
AAL;295;SBGL;KMIA;28/01/2025 23:55;Pontual
AAL;295;KMIA;SBGL;28/01/2025 01:10;Antecipado
AAL;318;SBGR;KMIA;28/01/2025 00:30;Antecipado
AAL;288;KMIA;SBGR;28/01/2025 23:50;Antecipado
AAL;318;KMIA;SBGR;28/01/2025 20:50;Antecipado
AAL;288;SBGR;KMIA;28/01/2025 22:30;Atraso 30-60
AAL;295;SBGL;KDFW;28/01/2025 23:00;Atraso 60-120
AAL;295;KDFW;SBGL;28/01/2025 20:00;Pontual
AAL;295;KMIA;SBGL;28/01/2025 22:10;
AAL;295;SBGR;KJFK;28/01/2025 23:15;Antecipado
AAL;295;KJFK;SBGR;28/01/2025 20:00;Antecipado
AAL;288;SBGR;KMIA;28/01/2025 23:50;Antecipado
AAL;295;SBGR;KDFW;28/01/2025 23:00;Pontual
AAL;295;KDFW;SBGR;28/01/2025 20:25;Antecipado
AAL;288;KJFK;SBGL;28/01/2025 00:45;Antecipado
AAL;288;SBGL;KJFK;28/01/2025 23:00;Atraso 120-240
AAL;295;KMIA;SBGL;28/01/2025 21:55;
AAL;288;KMIA;SBGR;28/01/2025 00:55;Atraso 30-60
AAL;295;SBGL;KMIA;29/01/2025 23:55;Atraso 30-60
AAL;295;KMIA;SBGL;29/01/2025 01:10;Antecipado
AAL;318;SBGR;KMIA;29/01/2025 00:30;Antecipado
AAL;288;KMIA;SBGR;29/01/2025 23:50;Atraso 120-240
AAL;318;KMIA;SBGR;29/01/2025 20:50;Pontual
AAL;288;SBGR;KMIA;29/01/2025 22:30;Atraso 30-60
AAL;295;SBGL;KDFW;29/01/2025 23:00;Atraso > 240
AAL;295;KDFW;SBGL;29/01/2025 20:00;
AAL;295;KMIA;SBGL;29/01/2025 22:10;
AAL;295;SBGR;KJFK;29/01/2025 23:15;Antecipado
AAL;295;KJFK;SBGR;29/01/2025 20:00;Atraso 30-60
AAL;288;SBGR;KMIA;29/01/2025 23:50;
AAL;295;SBGR;KDFW;29/01/2025 23:00;Atraso 120-240
AAL;295;KDFW;SBGR;29/01/2025 20:25;Atraso 120-240
AAL;288;KJFK;SBGL;29/01/2025 00:45;Antecipado
AAL;288;SBGL;KJFK;29/01/2025 23:00;Atraso 120-240
AAL;295;KMIA;SBGL;29/01/2025 21:55;Antecipado
AAL;288;KMIA;SBGR;29/01/2025 00:55;Antecipado
AAL;295;SBGL;KMIA;30/01/2025 23:55;Atraso 30-60
AAL;295;KMIA;SBGL;30/01/2025 01:10;Antecipado
AAL;318;SBGR;KMIA;30/01/2025 00:30;Antecipado
AAL;288;KMIA;SBGR;30/01/2025 23:50;Pontual
AAL;318;KMIA;SBGR;30/01/2025 20:50;Antecipado
AAL;288;SBGR;KMIA;30/01/2025 22:30;Atraso 60-120
AAL;295;SBGL;KDFW;30/01/2025 23:00;
AAL;295;KDFW;SBGL;30/01/2025 20:00;
AAL;295;KMIA;SBGL;30/01/2025 22:10;
AAL;295;SBGR;KJFK;30/01/2025 23:15;Pontual
AAL;295;KJFK;SBGR;30/01/2025 20:00;Antecipado
AAL;288;SBGR;KMIA;30/01/2025 23:50;
AAL;295;SBGR;KDFW;30/01/2025 23:00;Antecipado
AAL;295;KDFW;SBGR;30/01/2025 20:25;Antecipado
AAL;288;SBGL;KMIA;30/01/2025 22:15;Antecipado
AAL;288;KJFK;SBGL;30/01/2025 00:45;Antecipado
AAL;288;SBGL;KJFK;30/01/2025 23:00;Atraso 120-240
AAL;295;KMIA;SBGL;30/01/2025 21:55;
AAL;288;KMIA;SBGR;30/01/2025 00:55;Atraso 30-60
AAL;288;SBGR;KMIA;30/01/2025 00:05;Antecipado
AAL;295;SBGL;KMIA;31/01/2025 23:55;Pontual
AAL;295;KMIA;SBGL;31/01/2025 01:10;Pontual
AAL;318;SBGR;KMIA;31/01/2025 00:30;Antecipado
AAL;288;KMIA;SBGR;31/01/2025 23:50;Antecipado
AAL;318;KMIA;SBGR;31/01/2025 20:50;Pontual
AAL;288;SBGR;KMIA;31/01/2025 22:30;Atraso 30-60
AAL;295;SBGL;KDFW;31/01/2025 23:00;
AAL;295;KDFW;SBGL;31/01/2025 20:00;
AAL;295;KMIA;SBGL;31/01/2025 22:10;
AAL;295;SBGR;KJFK;31/01/2025 23:15;Antecipado
AAL;295;KJFK;SBGR;31/01/2025 20:00;Pontual
AAL;288;SBGR;KMIA;31/01/2025 23:50;Antecipado
AAL;295;SBGR;KDFW;31/01/2025 23:00;Antecipado
AAL;295;KDFW;SBGR;31/01/2025 20:25;Antecipado
AAL;288;KJFK;SBGL;31/01/2025 00:45;Atraso > 240
AAL;288;SBGL;KJFK;31/01/2025 23:00;Atraso > 240
AAL;295;KMIA;SBGL;31/01/2025 21:55;Atraso 120-240
AAL;288;KMIA;SBGR;31/01/2025 00:55;Antecipado
AAL;288;SBGR;KMIA;31/01/2025 00:05;Antecipado
ABJ;9;SBSV;SNCL;01/01/2025 11:15;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;01/01/2025 13:00;Antecipado
ABJ;9;SNCL;SBSV;01/01/2025 13:45;Antecipado
ABJ;9;SBSV;SNCL;01/01/2025 15:30;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SNCL;SNSV;01/01/2025 16:15;
ABJ;9;SBSV;SNCL;02/01/2025 07:45;Antecipado
ABJ;9;SNCL;SBSV;02/01/2025 08:30;Antecipado
ABJ;9;SBSV;SNCL;02/01/2025 09:30;Antecipado
ABJ;9;SBSV;SNCL;02/01/2025 10:15;
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;02/01/2025 11:15;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;02/01/2025 13:00;Antecipado
ABJ;9;SNCL;SBSV;02/01/2025 13:45;Antecipado
ABJ;9;SDLO;SIRI;;
ABJ;9;SBSV;SDLO;02/01/2025 15:10;Antecipado
ABJ;9;SIRI;SBSV;;
ABJ;9;SDLO;SIRI;02/01/2025 16:00;
ABJ;9;SBSV;SNCL;03/01/2025 07:45;Antecipado
ABJ;9;SNCL;SBSV;03/01/2025 08:30;Antecipado
ABJ;9;SBSV;SNCL;03/01/2025 09:30;Antecipado
ABJ;9;SBSV;SNCL;03/01/2025 10:15;
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;03/01/2025 11:15;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;03/01/2025 13:00;Antecipado
ABJ;9;SNCL;SBSV;03/01/2025 13:45;Antecipado
ABJ;9;SBSV;SNCL;03/01/2025 15:30;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SNCL;SNSV;03/01/2025 16:15;
ABJ;9;SBSV;SNCL;04/01/2025 07:45;Pontual
ABJ;9;SNCL;SBSV;04/01/2025 08:30;Pontual
ABJ;9;SBSV;SNCL;04/01/2025 09:30;Antecipado
ABJ;9;SBSV;SNCL;04/01/2025 10:15;
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;04/01/2025 11:15;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;04/01/2025 13:00;Pontual
ABJ;9;SNCL;SBSV;04/01/2025 13:45;Antecipado
ABJ;9;SBSV;SNCL;04/01/2025 15:30;Antecipado
ABJ;9;SNCL;SNSV;04/01/2025 16:15;
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;05/01/2025 07:45;
ABJ;9;SNCL;SBSV;05/01/2025 08:30;
ABJ;9;SBSV;SNCL;05/01/2025 09:30;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;05/01/2025 10:15;
ABJ;9;SBSV;SNCL;05/01/2025 11:15;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;05/01/2025 13:00;Antecipado
ABJ;9;SNCL;SBSV;05/01/2025 13:45;Antecipado
ABJ;9;SBSV;SNCL;05/01/2025 15:30;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SNCL;SNSV;05/01/2025 16:15;
ABJ;9;SBSV;SNCL;;
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;06/01/2025 07:45;Antecipado
ABJ;9;SNCL;SBSV;06/01/2025 08:30;Antecipado
ABJ;9;SBSV;SNCL;06/01/2025 09:30;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;06/01/2025 10:15;
ABJ;9;SBSV;SNCL;06/01/2025 11:15;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;06/01/2025 13:00;Antecipado
ABJ;9;SNCL;SBSV;06/01/2025 13:45;Antecipado
ABJ;9;SIRI;SDLO;06/01/2025 16:00;Antecipado
ABJ;9;SBSV;SIRI;06/01/2025 15:10;Antecipado
ABJ;9;SDLO;SBSV;;
ABJ;9;SIRI;SDLO;06/01/2025 16:05;
ABJ;9;SBSV;SNCL;07/01/2025 09:30;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;07/01/2025 10:15;
ABJ;9;SBSV;SNCL;07/01/2025 11:15;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;07/01/2025 13:00;Antecipado
ABJ;9;SNCL;SBSV;07/01/2025 13:45;Antecipado
ABJ;9;SBSV;SNCL;07/01/2025 15:30;Antecipado
ABJ;9;SNCL;SBSV;07/01/2025 16:15;Antecipado
ABJ;9;SBSV;SNCL;08/01/2025 09:30;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;08/01/2025 10:15;
ABJ;9;SBSV;SNCL;08/01/2025 11:15;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;08/01/2025 13:00;Antecipado
ABJ;9;SNCL;SBSV;08/01/2025 13:45;Antecipado
ABJ;9;SBSV;SNCL;08/01/2025 15:30;Antecipado
ABJ;9;SNCL;SBSV;08/01/2025 16:15;Antecipado
ABJ;9;SBSV;SNCL;09/01/2025 11:15;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;09/01/2025 13:00;Antecipado
ABJ;9;SNCL;SBSV;09/01/2025 13:45;Antecipado
ABJ;9;SDLO;SIRI;;
ABJ;9;SBSV;SDLO;09/01/2025 15:10;Antecipado
ABJ;9;SIRI;SBSV;;
ABJ;9;SDLO;SIRI;09/01/2025 16:00;
ABJ;9;SBSV;SIRI;09/01/2025 08:30;Antecipado
ABJ;9;SIRI;SDLO;09/01/2025 09:25;Pontual
ABJ;9;SDLO;SBSV;09/01/2025 09:55;Antecipado
ABJ;9;SBSV;SNCL;10/01/2025 09:30;Antecipado
ABJ;9;SBSV;SNCL;10/01/2025 10:15;
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;10/01/2025 11:15;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;10/01/2025 13:00;Antecipado
ABJ;9;SNCL;SBSV;10/01/2025 13:45;Antecipado
ABJ;9;SBSV;SNCL;;
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;11/01/2025 09:30;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;11/01/2025 10:15;
ABJ;9;SBSV;SNCL;11/01/2025 11:15;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;11/01/2025 13:00;Antecipado
ABJ;9;SNCL;SBSV;11/01/2025 13:45;Antecipado
ABJ;9;SBSV;SNCL;;
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;12/01/2025 09:30;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;12/01/2025 10:15;
ABJ;9;SBSV;SNCL;12/01/2025 11:15;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;12/01/2025 13:00;Pontual
ABJ;9;SNCL;SBSV;12/01/2025 13:45;Antecipado
ABJ;9;SBSV;SNCL;12/01/2025 15:30;Antecipado
ABJ;9;SNCL;SBSV;12/01/2025 16:15;Antecipado
ABJ;9;SBSV;SNCL;;
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;13/01/2025 09:30;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;13/01/2025 10:15;
ABJ;9;SBSV;SNCL;13/01/2025 11:15;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;13/01/2025 13:00;Pontual
ABJ;9;SNCL;SBSV;13/01/2025 13:45;Pontual
ABJ;9;SIRI;SDLO;13/01/2025 16:00;Pontual
ABJ;9;SBSV;SIRI;13/01/2025 15:10;Pontual
ABJ;9;SIRI;SDLO;13/01/2025 16:05;
ABJ;9;SDLO;SBSV;;
ABJ;9;SBSV;SNCL;14/01/2025 09:30;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;14/01/2025 10:15;
ABJ;9;SBSV;SNCL;14/01/2025 11:15;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;14/01/2025 13:00;Antecipado
ABJ;9;SNCL;SBSV;14/01/2025 13:45;Antecipado
ABJ;9;SBSV;SNCL;14/01/2025 15:30;Antecipado
ABJ;9;SNCL;SBSV;14/01/2025 16:15;Antecipado
ABJ;9;SBSV;SNCL;15/01/2025 09:30;Antecipado
ABJ;9;SBSV;SNCL;15/01/2025 10:15;
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;15/01/2025 11:15;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;15/01/2025 13:00;Antecipado
ABJ;9;SNCL;SBSV;15/01/2025 13:45;Antecipado
ABJ;9;SBSV;SNCL;15/01/2025 15:30;Antecipado
ABJ;9;SNCL;SBSV;15/01/2025 16:15;Antecipado
ABJ;9;SBSV;SNCL;16/01/2025 11:15;Pontual
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;16/01/2025 13:00;Antecipado
ABJ;9;SNCL;SBSV;16/01/2025 13:45;Antecipado
ABJ;9;SDLO;SBSV;;
ABJ;9;SBSV;SDLO;16/01/2025 15:10;Antecipado
ABJ;9;SDLO;SIRI;16/01/2025 16:00;
ABJ;9;SBSV;SNCL;17/01/2025 11:15;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;17/01/2025 13:00;Antecipado
ABJ;9;SNCL;SBSV;17/01/2025 13:45;Antecipado
ABJ;9;SBSV;SNCL;18/01/2025 11:15;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;18/01/2025 13:00;Antecipado
ABJ;9;SNCL;SBSV;18/01/2025 13:45;Antecipado
ABJ;9;SBSV;SNCL;19/01/2025 11:15;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;19/01/2025 13:00;Antecipado
ABJ;9;SNCL;SBSV;19/01/2025 13:45;Antecipado
ABJ;9;SBSV;SNCL;20/01/2025 11:15;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;20/01/2025 13:00;Antecipado
ABJ;9;SNCL;SBSV;20/01/2025 13:45;Antecipado
ABJ;9;SBSV;SIRI;20/01/2025 15:10;Antecipado
ABJ;9;SIRI;SDLO;20/01/2025 16:00;Antecipado
ABJ;9;SIRI;SDLO;20/01/2025 16:05;
ABJ;9;SDLO;SBSV;;
ABJ;9;SBSV;SNCL;21/01/2025 11:15;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;21/01/2025 13:00;Antecipado
ABJ;9;SNCL;SBSV;21/01/2025 13:45;Antecipado
ABJ;9;SBSV;SNCL;22/01/2025 11:15;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;22/01/2025 13:00;Antecipado
ABJ;9;SNCL;SBSV;22/01/2025 13:45;Antecipado
ABJ;9;SBSV;SNCL;23/01/2025 11:15;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;23/01/2025 13:00;Antecipado
ABJ;9;SNCL;SBSV;23/01/2025 13:45;Antecipado
ABJ;9;SBSV;SDLO;23/01/2025 15:10;Antecipado
ABJ;9;SDLO;SIRI;;
ABJ;9;SIRI;SBSV;;
ABJ;9;SDLO;SIRI;23/01/2025 16:00;
ABJ;9;SBSV;SNCL;24/01/2025 11:15;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;24/01/2025 13:00;Antecipado
ABJ;9;SNCL;SBSV;24/01/2025 13:45;Antecipado
ABJ;9;SBSV;SNCL;25/01/2025 11:15;Pontual
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;25/01/2025 13:00;Antecipado
ABJ;9;SNCL;SBSV;25/01/2025 13:45;Antecipado
ABJ;9;SBSV;SNCL;26/01/2025 11:15;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;26/01/2025 13:00;Antecipado
ABJ;9;SNCL;SBSV;26/01/2025 13:45;Antecipado
ABJ;9;SBSV;SNCL;27/01/2025 11:15;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;27/01/2025 13:00;Antecipado
ABJ;9;SNCL;SBSV;27/01/2025 13:45;Antecipado
ABJ;9;SIRI;SDLO;27/01/2025 16:00;Antecipado
ABJ;9;SBSV;SIRI;27/01/2025 15:10;Antecipado
ABJ;9;SIRI;SDLO;27/01/2025 16:05;
ABJ;9;SDLO;SBSV;;
ABJ;9;SBSV;SNCL;28/01/2025 11:15;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;28/01/2025 13:00;Antecipado
ABJ;9;SNCL;SBSV;28/01/2025 13:45;Antecipado
ABJ;9;SBSV;SNCL;29/01/2025 11:15;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;29/01/2025 13:00;Antecipado
ABJ;9;SNCL;SBSV;29/01/2025 13:45;Antecipado
ABJ;9;SBSV;SNCL;30/01/2025 11:15;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;30/01/2025 13:00;Antecipado
ABJ;9;SNCL;SBSV;30/01/2025 13:45;Antecipado
ABJ;9;SDLO;SIRI;;
ABJ;9;SBSV;SDLO;30/01/2025 15:10;Antecipado
ABJ;9;SDLO;SIRI;30/01/2025 16:00;
ABJ;9;SIRI;SBSV;;
ABJ;9;SBSV;SNCL;31/01/2025 11:15;Antecipado
ABJ;9;SNCL;SBSV;;
ABJ;9;SBSV;SNCL;31/01/2025 13:00;Antecipado
ABJ;9;SNCL;SBSV;31/01/2025 13:45;Antecipado
ACA;298;SBGR;SAEZ;01/01/2025 12:30;Antecipado
ACA;298;CYYZ;SBGR;01/01/2025 00:50;Pontual
ACA;298;SAEZ;SBGR;01/01/2025 17:00;Antecipado
ACA;298;SBGR;CYYZ;01/01/2025 21:25;Antecipado
ACA;298;CYUL;SBGR;01/01/2025 00:25;Atraso 30-60
ACA;300;SBGR;CYUL;01/01/2025 21:45;Antecipado
ACA;298;SBGR;SAEZ;02/01/2025 12:30;Antecipado
ACA;298;CYYZ;SBGR;02/01/2025 00:50;Antecipado
ACA;298;SAEZ;SBGR;02/01/2025 17:00;Antecipado
ACA;298;SBGR;CYYZ;02/01/2025 21:25;Pontual
ACA;298;CYUL;SBGR;02/01/2025 00:25;Atraso 30-60
ACA;298;SBGR;CYUL;02/01/2025 21:45;Antecipado
ACA;298;SBGR;SAEZ;03/01/2025 12:30;Atraso 30-60
ACA;298;CYYZ;SBGR;03/01/2025 00:50;Atraso 60-120
ACA;298;SBGR;CYYZ;03/01/2025 21:25;Antecipado
ACA;298;SAEZ;SBGR;03/01/2025 17:00;Antecipado
ACA;298;CYUL;SBGR;03/01/2025 00:25;Antecipado
ACA;298;SBGR;CYUL;03/01/2025 21:45;Pontual
ACA;298;CYYZ;SBGR;04/01/2025 00:50;Atraso 30-60
ACA;298;SBGR;SAEZ;04/01/2025 12:30;Atraso 30-60
ACA;298;SAEZ;SBGR;04/01/2025 17:00;Pontual
ACA;298;SBGR;CYYZ;04/01/2025 21:25;Pontual
ACA;298;CYUL;SBGR;04/01/2025 00:25;Pontual
ACA;298;SBGR;CYUL;04/01/2025 21:45;Pontual
ACA;298;SBGR;SAEZ;05/01/2025 12:30;Antecipado
ACA;298;CYYZ;SBGR;05/01/2025 00:50;Pontual
ACA;298;SBGR;CYYZ;05/01/2025 21:25;Antecipado
ACA;298;SAEZ;SBGR;05/01/2025 17:00;Antecipado
ACA;298;CYUL;SBGR;05/01/2025 00:25;Antecipado
ACA;298;SBGR;CYUL;05/01/2025 21:45;Pontual
ACA;298;CYYZ;SBGR;06/01/2025 00:50;Antecipado
ACA;298;SBGR;SAEZ;06/01/2025 12:30;Atraso 120-240
ACA;298;SBGR;CYYZ;06/01/2025 21:25;Atraso 60-120
ACA;298;SAEZ;SBGR;06/01/2025 17:00;Atraso 60-120
ACA;298;CYUL;SBGR;06/01/2025 00:25;Antecipado
ACA;298;SBGR;CYUL;06/01/2025 21:45;Atraso 60-120
ACA;298;SBGR;SAEZ;07/01/2025 12:30;Atraso 60-120
ACA;298;CYYZ;SBGR;07/01/2025 00:50;Atraso 60-120
ACA;298;SBGR;CYYZ;07/01/2025 21:25;Pontual
ACA;298;SAEZ;SBGR;07/01/2025 17:00;Atraso 30-60
ACA;298;CYUL;SBGR;07/01/2025 00:25;Pontual
ACA;298;SBGR;CYUL;07/01/2025 21:45;Antecipado
ACA;298;CYYZ;SBGR;08/01/2025 00:50;Pontual
ACA;298;SBGR;SAEZ;08/01/2025 12:30;Antecipado
ACA;298;SAEZ;SBGR;08/01/2025 17:00;Antecipado
ACA;298;SBGR;CYYZ;08/01/2025 21:25;Antecipado
ACA;298;CYUL;SBGR;08/01/2025 00:25;Pontual
